843,,"28,100","6,750"
843,"6,824,500","7,943,000","7,200,000"
843,"427,500","427,500","445,500"
843,,,
843,"2,875,400","2,600,000","3,100,000"
843,,,
"843 סה""כ",12409600,12810300,13236282
844,,,
844,,"4,000",
844,"4,022,000","3,948,100","4,400,000"
844,"6,900","24,000","18,667"
844,,,
844,"15,800","15,500","15,500"
844,"116,600","100,000","113,000"
844,"147,200","6,000","10,000"
844,"81,500","263,100","251,333"
844,,,
844,,,
844,"1,600","2,500","2,200"
844,"20,000",,"12,000"
844,"110,000","100,000","110,000"
844,,,
844,"61,800","52,000","67,000"
844,,,
844,"66,700","50,000","70,000"
844,"22,700","50,000","50,000"
844,,,
844,,,
844,"483,800","520,000","520,000"
844,"388,500","450,000","415,000"
"844 סה""כ","5,545,100","5,585,200","6,054,700"
845,,,
845,,,
845,"14,191,200","14,000,000","15,600,000"
845,"2,833,600","3,260,500","3,091,200"
845,"1,010,600","916,100","1,200,000"
845,,,
845,"191,400","215,000","287,040"
845,"36,800","16,600","32,000"
845,,,
845,,,
845,"580,900","400,000","765,450"
845,,,
845,"328,800","220,000","371,550"
845,,"1,600",
845,"23,800","21,500","25,650"
845,"23,600","19,100","24,300"
845,"17,100","18,000","17,550"
845,,,"220,000"
845,,,
845,,,
845,,,
845,,,
845,900,"1,800","1,800"
845,"125,300","95,000","140,000"
845,"130,900","125,000","150,000"
845,,,
845,,,
845,"3,500","4,400","3,230"
845,"6,000","5,500","5,500"
845,"1,023,700","1,638,100","1,130,000"
845,,,
845,,,
845,900,900,"1,020"
845,,,
845,,,
845,"89,300","90,000","110,000"
845,"946,500","992,600","1,044,000"
845,"23,700","17,800","27,000"
845,,,
845,,,
845,,,
845,,,
845,,,
845,,,
845,"1,900","32,700","10,000"
845,"74,600","70,000","85,000"
845,"9,700","10,000","15,000"
845,"3,000","4,400","4,650"
845,"6,200","105,000","12,000"
845,,,
845,,,
845,,,
845,,,
845,,,
"845 סה""כ",21683900,22281600,24373940
846,"22,100","26,800","22,500"
846,,,
846,"16,000","26,200","28,000"
846,,,
846,"3,900","9,300","9,000"
846,,,
846,,,
846,"69,400","92,000","79,200"
846,"6,800","38,700","15,000"
846,"197,000","210,800","216,300"
846,,,
846,"5,660,400","5,790,000","6,200,000"
846,"215,500","216,000","242,100"
846,,,
846,,,
846,,,
846,"229,400","250,000","260,000"
846,"1,100",,
846,"300,500","252,600","314,000"
846,"66,100","110,000","100,000"
846,,,
846,"31,000","36,300","35,700"
846,"329,900","340,000","360,000"
846,"347,200",,"330,600"
846,"209,900","354,800","314,850"
846,"9,400","7,500","13,333"
846,"66,400","100,000","61,350"
846,"3,700","2,000","4,000"
846,"32,800","20,000","40,000"
846,"55,500","95,000","60,000"
846,"24,100","32,000","32,000"
846,"6,200",,"30,000"
846,"36,300","15,000",
846,,,
846,"33,900",,"15,000"
846,"84,500","144,000","123,000"
846,"67,600","100,000","100,000"
"846 סה""כ","8,126,600","8,269,000","9,005,933"
847,,,
847,"205,100","150,000","210,000"
847,,,
847,,,
847,,,
847,"293,400","293,300","293,000"
847,"335,000","480,000","350,000"
847,,,
847,"40,700","68,000","61,050"
847,,,
847,,"24,000",
847,"186,500","320,000","220,000"
847,,,"250,000"
847,"127,600","91,400","156,750"
847,,,
847,,"18,000",
847,,,
847,"123,900","145,000","144,000"
847,"11,500","15,000","15,000"
847,,,
847,,,
847,"11,700","25,300","20,000"
847,"312,600","293,800","325,000"
847,,,
847,,,
847,,,
847,,,
847,,,
847,,,
847,"82,300","58,100","101,700"
847,,,
847,"94,500","176,000","180,000"
847,"7,200","5,500","8,400"
847,"238,700","330,000","260,000"
847,"23,200","17,600","27,450"
847,"30,800","26,000","28,000"
847,"45,200","46,000","40,000"
847,,,
"847 סה""כ",2169900,2583000,2690350
848,"10,800","6,000","10,800"
848,"20,300","43,000","19,000"
848,,,
848,,,
848,"9,700","10,000","9,150"
848,"9,400","10,700","10,000"
848,"2,700","4,000","4,000"
848,"69,000","29,300","84,000"
848,,,
848,"355,900","400,000","400,000"
848,,,
848,"137,900","12,000","130,300"
848,,,
848,,,
848,,,
"848 סה""כ",615700,515000,667250
849,"478,900","700,000","587,700"
849,,,
849,"86,100","90,200","93,750"
849,,,
849,,,
849,,,
849,"14,500","13,300","15,750"
849,,,
849,,,
849,,,
849,"59,500","48,100","63,450"
849,"430,900","400,000","471,750"
849,,,
849,"171,400","250,000","250,000"
849,"1,364,100","1,946,600","1,550,400"
849,"120,500","114,000","114,000"
849,,,
849,"71,900","50,000","88,200"
849,,,
849,"36,900","76,400","76,400"
849,"64,000","30,000","65,000"
849,,,
849,"38,500","60,000","60,000"
849,,,
849,"26,700",,"27,000"
849,,,
849,"25,200",,"27,300"
849,"19,500","22,700","23,250"
849,,,
849,,,
849,,,
849,"71,500","66,700","78,000"
849,"74,200","72,000","74,000"
849,"359,800","726,000","600,000"
849,"125,000","153,000","146,000"
849,"130,300",,"334,000"
849,"46,900","46,700","46,700"
"849 סה""כ","3,816,300","4,865,700","4,792,650"
851,"5,190,800","6,370,600","6,009,100"
"851 סה""כ","5,190,800","6,370,600","6,009,100"
856,,,
856,,,
"856 סה""כ",0,0,0
860,"37,300","55,000","40,000"
860,,,
860,"2,800","2,900","2,550"
860,"135,800","144,000","144,000"
860,"101,700","500,000","500,000"
860,"134,000","164,000","164,000"
860,,,
860,"204,600","250,000","250,000"
"860 סה""כ","616,200","1,115,900","1,100,550"
861,"107,600","110,500","110,000"
861,200,,
861,,,
861,"7,200","10,800","6,630"
861,"2,200","3,800","2,210"
861,,,
861,"193,500","124,200","124,000"
861,"659,000","459,100","460,000"
"861 סה""כ","969,700","708,400","702,840"
862,"2,300","49,800","3,082"
862,"1,196,600","1,000,000","1,000,000"
862,"7,200","10,500",
862,400,,
"862 סה""כ",1206500,1060300,1003082
879,,,
"879 סה""כ",0,0,0
880,,,
"880 סה""כ",0,0,0
911,"19,200","20,000","22,512"
911,"61,800","45,000","57,000"
911,"15,000","19,000","16,080"
911,"3,200",,"2,890"
911,"8,000","4,000","7,310"
911,,,
911,"77,200","80,000","80,000"
"911 סה""כ","184,400","168,000","185,792"
912,,,
912,,,
"912 סה""כ",0,0,0
913,,,
913,,,
913,"106,800","100,000","100,000"
913,"1,763,200","2,000,000","1,930,000"
913,,,
913,,,
913,,,
913,"-543,400","3,500,000","1,500,000"
913,"27,865,500","35,000,000","30,100,000"
913,"3,035,300","3,400,000","3,400,000"
913,,,
913,"428,400","600,000","600,000"
913,,,
913,,,
913,"-175,000",,
"913 סה""כ","32,480,800",44600000,37630000
931,"80,200","89,100","72,900"
931,,"22,200","22,200"
931,"5,000",900,"3,000"
931,"42,700","43,200","49,580"
931,"4,800","5,300","5,270"
931,900,900,900
931,"199,500","200,000","200,000"
931,,,
931,,,
"931 סה""כ",333100,361600,353850
932,"1,200",800,"2,000"
"932 סה""כ","1,200",800,"2,000"
933,"125,500","135,000","135,000"
933,,,
"933 סה""כ",125500,135000,135000
935,"15,000","40,000","40,000"
"935 סה""כ","15,000","40,000","40,000"
937,"278,700","315,300","261,150"
937,,,
937,,,
937,,,
"937 סה""כ",278700,315300,261150
938,"1,408,300","1,400,000","1,600,000"
938,"372,100","480,000","480,000"
938,"610,100","750,000","700,000"
938,"116,300","150,000","140,000"
938,"131,000","190,000","180,000"
938,"9,700","10,000","10,000"
938,"65,100","140,000","100,000"
938,,,
938,"13,000","3,900","6,700"
938,700,300,
938,"190,600","330,000","300,000"
938,"228,000","210,000","270,000"
938,"41,000","60,000","50,000"
938,"42,200","20,000","45,000"
938,"149,800","150,000","180,000"
938,"1,000",,
938,"202,300","400,000","250,000"
938,,,
938,,,
"938 סה""כ",3581200,4294200,4311700
940,,,
940,200,"4,000",
940,"158,100","170,000","140,030"
940,"10,000","20,000","7,638"
940,"33,400","15,000","17,688"
940,"177,700","240,000","191,888"
940,"5,600","7,000","5,270"
940,"17,900","20,000","19,720"
940,,,
940,"-7,100","17,000","17,000"
940,"106,700","170,000","135,000"
940,,,
940,,,
"940 סה""כ",502500,663000,534234
942,,,
942,,,
"942 סה""כ",0,0,0
943,200,200,150
943,"3,200",,
943,"5,200","15,000","3,484"
943,"29,600","20,000","34,000"
943,"4,500","5,000","6,030"
943,"52,400","250,000","58,290"
943,"1,300","1,500","1,360"
943,"32,400","28,000","34,170"
943,"76,100","35,000","116,110"
943,"1,500","1,500",
943,,,
943,"149,500","130,400","140,000"
943,"33,100","45,000","45,000"
943,"131,500","135,000","135,000"
943,"3,597,000","2,500,000","3,500,000"
943,,,
943,,,
"943 סה""כ",4117500,3166600,4073594
973,"11,624,100","9,600,000","11,550,000"
"973 סה""כ","11,624,100","9,600,000","11,550,000"
980,300,,
980,"3,900","4,400","3,910"
980,"5,000","4,300","4,760"
980,"6,300","5,400","5,400"
980,"47,400","45,000","45,000"
980,,,
"980 סה""כ",62900,59100,59070
990,"1,445,700","1,600,000","400,000"
"990 סה""כ","1,445,700","1,600,000","400,000"
991,,,
991,,,
"991 סה""כ",0,0,0
994,"3,484,400","3,500,000","3,500,000"
"994 סה""כ","3,484,400","3,500,000","3,500,000"
995,"51,000,000","51,000,000","51,000,000"
"995 סה""כ","51,000,000","51,000,000","51,000,000"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
סכום כולל,394896200,410266200,417878804
